,Year ID,Location,Age,Sex,Disease Stage,Scenario,Measure,Metric,Mean,95% UI Lower,95% UI Upper
4643,2031,Brazil,90_to_94,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4644,2031,Brazil,90_to_94,Male,AD Dementia,Reference,AD Deaths,Number,3709.371313654238,3241.31184189976,4161.8288030169
4645,2031,Brazil,90_to_94,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.037093713136542375,0.0324131184189976,0.041618288030168996
4646,2031,Brazil,90_to_94,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
4647,2031,Brazil,90_to_94,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4648,2031,Brazil,90_to_94,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,3709.371313654238,3241.31184189976,4161.8288030169
4649,2031,Brazil,90_to_94,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.037093713136542375,0.0324131184189976,0.041618288030168996
4650,2031,Brazil,90_to_94,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
4651,2031,Brazil,90_to_94,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4652,2031,Brazil,90_to_94,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,3709.371313654238,3241.31184189976,4161.8288030169
4653,2031,Brazil,90_to_94,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.037093713136542375,0.0324131184189976,0.041618288030168996
4654,2031,Brazil,90_to_94,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
4655,2031,Brazil,90_to_94,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4656,2031,Brazil,95_plus,Female,AD Dementia,Reference,AD Deaths,Number,5324.176491207187,4380.256556502323,6271.9969215100045
4657,2031,Brazil,95_plus,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.053241764912071866,0.04380256556502323,0.06271996921510005
4658,2031,Brazil,95_plus,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
4659,2031,Brazil,95_plus,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4660,2031,Brazil,95_plus,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,5324.176491207187,4380.256556502323,6271.9969215100045
4661,2031,Brazil,95_plus,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.053241764912071866,0.04380256556502323,0.06271996921510005
4662,2031,Brazil,95_plus,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
4663,2031,Brazil,95_plus,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4664,2031,Brazil,95_plus,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,5324.176491207187,4380.256556502323,6271.9969215100045
4665,2031,Brazil,95_plus,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.053241764912071866,0.04380256556502323,0.06271996921510005
4666,2031,Brazil,95_plus,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
4667,2031,Brazil,95_plus,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4668,2031,Brazil,95_plus,Male,AD Dementia,Reference,AD Deaths,Number,1774.7254970690624,1523.1435310010304,1983.4020115596004
4669,2031,Brazil,95_plus,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.017747254970690622,0.015231435310010304,0.019834020115596002
4670,2031,Brazil,95_plus,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
4671,2031,Brazil,95_plus,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4672,2031,Brazil,95_plus,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,1774.7254970690624,1523.1435310010304,1983.4020115596004
4673,2031,Brazil,95_plus,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.017747254970690622,0.015231435310010304,0.019834020115596002
4674,2031,Brazil,95_plus,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
4675,2031,Brazil,95_plus,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4676,2031,Brazil,95_plus,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,1774.7254970690624,1523.1435310010304,1983.4020115596004
4677,2031,Brazil,95_plus,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.017747254970690622,0.015231435310010304,0.019834020115596002
4678,2031,Brazil,95_plus,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
4679,2031,Brazil,95_plus,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4680,2031,United States of America,25_to_29,Female,AD Dementia,Reference,AD Deaths,Number,0.0,0.0,0.0
4681,2031,United States of America,25_to_29,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4682,2031,United States of America,25_to_29,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
4683,2031,United States of America,25_to_29,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4684,2031,United States of America,25_to_29,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,0.0,0.0,0.0
4685,2031,United States of America,25_to_29,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4686,2031,United States of America,25_to_29,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
4687,2031,United States of America,25_to_29,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4688,2031,United States of America,25_to_29,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,0.0,0.0,0.0
4689,2031,United States of America,25_to_29,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4690,2031,United States of America,25_to_29,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
4691,2031,United States of America,25_to_29,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4692,2031,United States of America,25_to_29,Male,AD Dementia,Reference,AD Deaths,Number,0.0,0.0,0.0
4693,2031,United States of America,25_to_29,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4694,2031,United States of America,25_to_29,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
4695,2031,United States of America,25_to_29,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4696,2031,United States of America,25_to_29,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,0.0,0.0,0.0
4697,2031,United States of America,25_to_29,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4698,2031,United States of America,25_to_29,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
4699,2031,United States of America,25_to_29,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4700,2031,United States of America,25_to_29,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,0.0,0.0,0.0
4701,2031,United States of America,25_to_29,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4702,2031,United States of America,25_to_29,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
4703,2031,United States of America,25_to_29,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4704,2031,United States of America,30_to_34,Female,AD Dementia,Reference,AD Deaths,Number,0.0,0.0,0.0
4705,2031,United States of America,30_to_34,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4706,2031,United States of America,30_to_34,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
4707,2031,United States of America,30_to_34,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4708,2031,United States of America,30_to_34,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,0.0,0.0,0.0
4709,2031,United States of America,30_to_34,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4710,2031,United States of America,30_to_34,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
4711,2031,United States of America,30_to_34,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4712,2031,United States of America,30_to_34,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,0.0,0.0,0.0
4713,2031,United States of America,30_to_34,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4714,2031,United States of America,30_to_34,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
4715,2031,United States of America,30_to_34,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4716,2031,United States of America,30_to_34,Male,AD Dementia,Reference,AD Deaths,Number,0.0,0.0,0.0
4717,2031,United States of America,30_to_34,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4718,2031,United States of America,30_to_34,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
4719,2031,United States of America,30_to_34,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4720,2031,United States of America,30_to_34,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,0.0,0.0,0.0
4721,2031,United States of America,30_to_34,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4722,2031,United States of America,30_to_34,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
4723,2031,United States of America,30_to_34,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4724,2031,United States of America,30_to_34,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,0.0,0.0,0.0
4725,2031,United States of America,30_to_34,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4726,2031,United States of America,30_to_34,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
4727,2031,United States of America,30_to_34,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4728,2031,United States of America,35_to_39,Female,AD Dementia,Reference,AD Deaths,Number,0.0,0.0,0.0
4729,2031,United States of America,35_to_39,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4730,2031,United States of America,35_to_39,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
4731,2031,United States of America,35_to_39,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4732,2031,United States of America,35_to_39,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,0.0,0.0,0.0
4733,2031,United States of America,35_to_39,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4734,2031,United States of America,35_to_39,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
4735,2031,United States of America,35_to_39,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4736,2031,United States of America,35_to_39,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,0.0,0.0,0.0
4737,2031,United States of America,35_to_39,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4738,2031,United States of America,35_to_39,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
4739,2031,United States of America,35_to_39,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4740,2031,United States of America,35_to_39,Male,AD Dementia,Reference,AD Deaths,Number,0.0,0.0,0.0
4741,2031,United States of America,35_to_39,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4742,2031,United States of America,35_to_39,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
4743,2031,United States of America,35_to_39,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4744,2031,United States of America,35_to_39,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,0.0,0.0,0.0
4745,2031,United States of America,35_to_39,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4746,2031,United States of America,35_to_39,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
4747,2031,United States of America,35_to_39,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4748,2031,United States of America,35_to_39,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,0.0,0.0,0.0
4749,2031,United States of America,35_to_39,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4750,2031,United States of America,35_to_39,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
4751,2031,United States of America,35_to_39,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4752,2031,United States of America,40_to_44,Female,AD Dementia,Reference,AD Deaths,Number,0.0,0.0,0.0
4753,2031,United States of America,40_to_44,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4754,2031,United States of America,40_to_44,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
4755,2031,United States of America,40_to_44,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4756,2031,United States of America,40_to_44,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,0.0,0.0,0.0
4757,2031,United States of America,40_to_44,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4758,2031,United States of America,40_to_44,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
4759,2031,United States of America,40_to_44,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4760,2031,United States of America,40_to_44,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,0.0,0.0,0.0
4761,2031,United States of America,40_to_44,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4762,2031,United States of America,40_to_44,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
4763,2031,United States of America,40_to_44,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4764,2031,United States of America,40_to_44,Male,AD Dementia,Reference,AD Deaths,Number,0.0,0.0,0.0
4765,2031,United States of America,40_to_44,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4766,2031,United States of America,40_to_44,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
4767,2031,United States of America,40_to_44,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4768,2031,United States of America,40_to_44,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,0.0,0.0,0.0
4769,2031,United States of America,40_to_44,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4770,2031,United States of America,40_to_44,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
4771,2031,United States of America,40_to_44,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4772,2031,United States of America,40_to_44,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,0.0,0.0,0.0
4773,2031,United States of America,40_to_44,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
4774,2031,United States of America,40_to_44,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
4775,2031,United States of America,40_to_44,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4776,2031,United States of America,45_to_49,Female,AD Dementia,Reference,AD Deaths,Number,154.70901561239793,101.52779149563614,193.38626951549742
4777,2031,United States of America,45_to_49,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0015470901561239793,0.0010152779149563613,0.0019338626951549741
4778,2031,United States of America,45_to_49,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
4779,2031,United States of America,45_to_49,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4780,2031,United States of America,45_to_49,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,154.70901561239793,101.52779149563614,193.38626951549742
4781,2031,United States of America,45_to_49,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0015470901561239793,0.0010152779149563613,0.0019338626951549741
4782,2031,United States of America,45_to_49,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
4783,2031,United States of America,45_to_49,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4784,2031,United States of America,45_to_49,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,154.70901561239793,101.52779149563614,193.38626951549742
4785,2031,United States of America,45_to_49,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0015470901561239793,0.0010152779149563613,0.0019338626951549741
4786,2031,United States of America,45_to_49,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
4787,2031,United States of America,45_to_49,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4788,2031,United States of America,45_to_49,Male,AD Dementia,Reference,AD Deaths,Number,38.67725390309948,4.834656737887435,48.346567378874354
4789,2031,United States of America,45_to_49,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0003867725390309948,4.834656737887435e-05,0.00048346567378874353
4790,2031,United States of America,45_to_49,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
4791,2031,United States of America,45_to_49,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4792,2031,United States of America,45_to_49,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,38.67725390309948,4.834656737887435,48.346567378874354
4793,2031,United States of America,45_to_49,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0003867725390309948,4.834656737887435e-05,0.00048346567378874353
4794,2031,United States of America,45_to_49,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
4795,2031,United States of America,45_to_49,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4796,2031,United States of America,45_to_49,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,38.67725390309948,4.834656737887435,48.346567378874354
4797,2031,United States of America,45_to_49,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0003867725390309948,4.834656737887435e-05,0.00048346567378874353
4798,2031,United States of America,45_to_49,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
4799,2031,United States of America,45_to_49,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4800,2031,United States of America,50_to_54,Female,AD Dementia,Reference,AD Deaths,Number,377.1032255552199,294.9140610111335,435.1191064098692
4801,2031,United States of America,50_to_54,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0037710322555521993,0.0029491406101113354,0.0043511910640986915
4802,2031,United States of America,50_to_54,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
4803,2031,United States of America,50_to_54,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
4804,2031,United States of America,50_to_54,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,377.1032255552199,294.9140610111335,435.1191064098692
4805,2031,United States of America,50_to_54,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0037710322555521993,0.0029491406101113354,0.0043511910640986915
4806,2031,United States of America,50_to_54,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
